Time (s),Ground Truth (N),Jacobian Estimate (N),In Contact
2.9799999999998934,0.0,0.0,0
2.999999999999891,0.0,0.0,0
3.019999999999889,0.0,0.0,0
3.039999999999887,0.0,0.0,0
3.0599999999998846,0.0,0.0,0
3.0799999999998824,0.0,0.0,0
3.09999999999988,0.0,0.0,0
3.119999999999878,0.0,0.0,0
3.139999999999876,0.0,0.0,0
3.1599999999998736,0.0,0.0,0
3.1799999999998714,0.0,0.0,0
3.199999999999869,0.0,0.0,0
3.219999999999867,0.0,0.0,0
3.2399999999998648,0.0,0.0,0
3.2599999999998626,0.0,0.0,0
3.2799999999998604,0.0,0.0,0
3.299999999999858,0.0,0.0,0
3.319999999999856,0.0,0.0,0
3.3399999999998538,0.0,0.0,0
3.3599999999998515,0.0,0.0,0
3.3799999999998493,0.0,0.0,0
3.399999999999847,0.0,0.0,0
3.419999999999845,0.0,0.0,0
3.4399999999998427,0.0,0.0,0
3.4599999999998405,0.0,0.0,0
3.4799999999998383,0.0,0.0,0
